Time;MoteID;State;Value;TotalTicks;Permil
420739000;2;Radio total;58968800;  60000000 ;982
420858000;8;CPU;2022592;  60000000 ;33
420858000;8;LPM;57977408;  60000000 ;966
420858000;8;Deep LPM;0;  60000000 ;0
420858000;8;Radio Tx;1032888;  60000000 ;17
420858000;8;Radio Rx;58067112;  60000000 ;967
420858000;8;Radio total;59100000;  60000000 ;985
480267400;1;CPU;1462072;  60005400 ;24
480267400;1;LPM;58543328;  60005400 ;975
480267400;1;Deep LPM;0;  60005400 ;0
480267400;1;Radio Tx;688432;  60005400 ;11
480267400;1;Radio Rx;59316968;  60005400 ;988
480267400;1;Radio total;60005400;  60005400 ;1000
480383000;5;CPU;890936;  60000000 ;14
480383000;5;LPM;59109064;  60000000 ;985
480383000;5;Deep LPM;0;  60000000 ;0
480383000;5;Radio Tx;214784;  60000000 ;3
480383000;5;Radio Rx;59785216;  60000000 ;996
480383000;5;Radio total;60000000;  60000000 ;1000
480390000;7;CPU;1784096;  60000000 ;29
480390000;7;LPM;58215904;  60000000 ;970
480390000;7;Deep LPM;0;  60000000 ;0
480390000;7;Radio Tx;792008;  60000000 ;13
480390000;7;Radio Rx;59207992;  60000000 ;986
480390000;7;Radio total;60000000;  60000000 ;1000
480527000;3;CPU;992712;  60000000 ;16
480527000;3;LPM;59007288;  60000000 ;983
480527000;3;Deep LPM;0;  60000000 ;0
480527000;3;Radio Tx;74368;  60000000 ;1
480527000;3;Radio Rx;59925632;  60000000 ;998
480527000;3;Radio total;60000000;  60000000 ;1000
480576000;6;CPU;295680;  60000000 ;4
480576000;6;LPM;59704320;  60000000 ;995
480576000;6;Deep LPM;0;  60000000 ;0
480576000;6;Radio Tx;147480;  60000000 ;2
480576000;6;Radio Rx;49270912;  60000000 ;821
480576000;6;Radio total;49418392;  60000000 ;823
480661000;4;CPU;854480;  60000000 ;14
480661000;4;LPM;59145520;  60000000 ;985
480661000;4;Deep LPM;0;  60000000 ;0
480661000;4;Radio Tx;367280;  60000000 ;6
480661000;4;Radio Rx;59632720;  60000000 ;993
480661000;4;Radio total;60000000;  60000000 ;1000
480739000;2;CPU;546912;  60000000 ;9
480739000;2;LPM;59453088;  60000000 ;990
480739000;2;Deep LPM;0;  60000000 ;0
480739000;2;Radio Tx;76120;  60000000 ;1
480739000;2;Radio Rx;59623880;  60000000 ;993
480739000;2;Radio total;59700000;  60000000 ;995
480858000;8;CPU;2110520;  60000000 ;35
480858000;8;LPM;57889480;  60000000 ;964
480858000;8;Deep LPM;0;  60000000 ;0
480858000;8;Radio Tx;1070848;  60000000 ;17
480858000;8;Radio Rx;58929152;  60000000 ;982
480858000;8;Radio total;60000000;  60000000 ;1000
540262000;1;CPU;1382760;  59994600 ;23
540262000;1;LPM;58611840;  59994600 ;976
540262000;1;Deep LPM;0;  59994600 ;0
540262000;1;Radio Tx;657704;  59994600 ;10
540262000;1;Radio Rx;58286896;  59994600 ;971
540262000;1;Radio total;58944600;  59994600 ;982
540383000;5;CPU;856200;  60000000 ;14
540383000;5;LPM;59143800;  60000000 ;985
540383000;5;Deep LPM;0;  60000000 ;0
540383000;5;Radio Tx;202648;  60000000 ;3
540383000;5;Radio Rx;59352112;  60000000 ;989
540383000;5;Radio total;59554760;  60000000 ;992
540390000;7;CPU;1773696;  60000000 ;29
540390000;7;LPM;58226304;  60000000 ;970
540390000;7;Deep LPM;0;  60000000 ;0
540390000;7;Radio Tx;806280;  60000000 ;13
540390000;7;Radio Rx;58743720;  60000000 ;979
540390000;7;Radio total;59550000;  60000000 ;992
540527000;3;CPU;990312;  60000000 ;16
540527000;3;LPM;59009688;  60000000 ;983
540527000;3;Deep LPM;0;  60000000 ;0
540527000;3;Radio Tx;92208;  60000000 ;1
540527000;3;Radio Rx;59476752;  60000000 ;991
540527000;3;Radio total;59568960;  60000000 ;992
540576000;6;CPU;200632;  60000000 ;3
540576000;6;LPM;59799368;  60000000 ;996
540576000;6;Deep LPM;0;  60000000 ;0
540576000;6;Radio Tx;90904;  60000000 ;1
540576000;6;Radio Rx;47783416;  60000000 ;796
540576000;6;Radio total;47874320;  60000000 ;797
540661000;4;CPU;838912;  60000000 ;13
540661000;4;LPM;59161088;  60000000 ;986
540661000;4;Deep LPM;0;  60000000 ;0
540661000;4;Radio Tx;360792;  60000000 ;6
540661000;4;Radio Rx;59039208;  60000000 ;983
540661000;4;Radio total;59400000;  60000000 ;990
540739000;2;CPU;543968;  60000000 ;9
540739000;2;LPM;59456032;  60000000 ;990
540739000;2;Deep LPM;0;  60000000 ;0
540739000;2;Radio Tx;82816;  60000000 ;1
540739000;2;Radio Rx;59481464;  60000000 ;991
540739000;2;Radio total;59564280;  60000000 ;992
540858000;8;CPU;2053112;  60000000 ;34
540858000;8;LPM;57946888;  60000000 ;965
540858000;8;Deep LPM;0;  60000000 ;0
540858000;8;Radio Tx;1045768;  60000000 ;17
540858000;8;Radio Rx;58504232;  60000000 ;975
540858000;8;Radio total;59550000;  60000000 ;992
600262000;1;CPU;1465312;  60000000 ;24
600262000;1;LPM;58534688;  60000000 ;975
600262000;1;Deep LPM;0;  60000000 ;0
600262000;1;Radio Tx;697688;  60000000 ;11
600262000;1;Radio Rx;59152312;  60000000 ;985
600262000;1;Radio total;59850000;  60000000 ;997
600383000;5;CPU;894208;  60000000 ;14
600383000;5;LPM;59105792;  60000000 ;985
600383000;5;Deep LPM;0;  60000000 ;0
600383000;5;Radio Tx;217864;  60000000 ;3
600383000;5;Radio Rx;59632136;  60000000 ;993
600383000;5;Radio total;59850000;  60000000 ;997
600390080;7;CPU;1769736;  60000080 ;29
600390080;7;LPM;58230344;  60000080 ;970
600390080;7;Deep LPM;0;  60000080 ;0
600390080;7;Radio Tx;792400;  60000080 ;13
600390080;7;Radio Rx;59057680;  60000080 ;984
600390080;7;Radio total;59850080;  60000080 ;997
600527000;3;CPU;963200;  60000000 ;16
600527000;3;LPM;59036800;  60000000 ;983
600527000;3;Deep LPM;0;  60000000 ;0
600527000;3;Radio Tx;64952;  60000000 ;1
600527000;3;Radio Rx;59635048;  60000000 ;993
