Time;MoteID;State;Value;TotalTicks;Permil
660132000;13;Deep LPM;0;  60000000 ;0
660132000;13;Radio Tx;430904;  60000000 ;7
660132000;13;Radio Rx;59569096;  60000000 ;992
660132000;13;Radio total;60000000;  60000000 ;1000
660256000;7;CPU;709488;  60000000 ;11
660256000;7;LPM;59290512;  60000000 ;988
660256000;7;Deep LPM;0;  60000000 ;0
660256000;7;Radio Tx;124968;  60000000 ;2
660256000;7;Radio Rx;59725032;  60000000 ;995
660256000;7;Radio total;59850000;  60000000 ;997
660409000;9;CPU;3992336;  60000000 ;66
660409000;9;LPM;56007664;  60000000 ;933
660409000;9;Deep LPM;0;  60000000 ;0
660409000;9;Radio Tx;2002152;  60000000 ;33
660409000;9;Radio Rx;57997848;  60000000 ;966
660409000;9;Radio total;60000000;  60000000 ;1000
660428920;11;CPU;17761216;  60002920 ;296
660428920;11;LPM;42241704;  60002920 ;703
660428920;11;Deep LPM;0;  60002920 ;0
660428920;11;Radio Tx;10787552;  60002920 ;179
660428920;11;Radio Rx;49215368;  60002920 ;820
660428920;11;Radio total;60002920;  60002920 ;1000
660433000;3;CPU;3468128;  60000000 ;57
660433000;3;LPM;56531872;  60000000 ;942
660433000;3;Deep LPM;0;  60000000 ;0
660433000;3;Radio Tx;84584;  60000000 ;1
660433000;3;Radio Rx;59915416;  60000000 ;998
660433000;3;Radio total;60000000;  60000000 ;1000
660455000;1;CPU;2185800;  60000000 ;36
660455000;1;LPM;57814200;  60000000 ;963
660455000;1;Deep LPM;0;  60000000 ;0
660455000;1;Radio Tx;1003512;  60000000 ;16
660455000;1;Radio Rx;58846488;  60000000 ;980
660455000;1;Radio total;59850000;  60000000 ;997
660529000;5;CPU;498024;  60000000 ;8
660529000;5;LPM;59501976;  60000000 ;991
660529000;5;Deep LPM;0;  60000000 ;0
660529000;5;Radio Tx;78552;  60000000 ;1
660529000;5;Radio Rx;59921448;  60000000 ;998
660529000;5;Radio total;60000000;  60000000 ;1000
660599000;12;CPU;3485040;  60000000 ;58
660599000;12;LPM;56514960;  60000000 ;941
660599000;12;Deep LPM;0;  60000000 ;0
660599000;12;Radio Tx;1600088;  60000000 ;26
660599000;12;Radio Rx;58399912;  60000000 ;973
660599000;12;Radio total;60000000;  60000000 ;1000
660871000;6;CPU;553992;  60000000 ;9
660871000;6;LPM;59446008;  60000000 ;990
660871000;6;Deep LPM;0;  60000000 ;0
660871000;6;Radio Tx;90640;  60000000 ;1
660871000;6;Radio Rx;59909360;  60000000 ;998
660871000;6;Radio total;60000000;  60000000 ;1000
660963000;4;CPU;1877264;  60000000 ;31
660963000;4;LPM;58122736;  60000000 ;968
660963000;4;Deep LPM;0;  60000000 ;0
660963000;4;Radio Tx;765416;  60000000 ;12
660963000;4;Radio Rx;59234584;  60000000 ;987
660963000;4;Radio total;60000000;  60000000 ;1000
660997000;2;CPU;2482208;  60000000 ;41
660997000;2;LPM;57517792;  60000000 ;958
660997000;2;Deep LPM;0;  60000000 ;0
660997000;2;Radio Tx;552400;  60000000 ;9
660997000;2;Radio Rx;59447600;  60000000 ;990
660997000;2;Radio total;60000000;  60000000 ;1000
720024000;10;CPU;2905736;  60000000 ;48
720024000;10;LPM;57094264;  60000000 ;951
720024000;10;Deep LPM;0;  60000000 ;0
720024000;10;Radio Tx;120480;  60000000 ;2
720024000;10;Radio Rx;59879520;  60000000 ;997
720024000;10;Radio total;60000000;  60000000 ;1000
720426000;11;CPU;17528408;  59997080 ;292
720426000;11;LPM;42468672;  59997080 ;707
720426000;11;Deep LPM;0;  59997080 ;0
720426000;11;Radio Tx;10624272;  59997080 ;177
720426000;11;Radio Rx;49372808;  59997080 ;822
720426000;11;Radio total;59997080;  59997080 ;1000
720455000;1;CPU;2125720;  60000000 ;35
720455000;1;LPM;57874280;  60000000 ;964
720455000;1;Deep LPM;0;  60000000 ;0
720455000;1;Radio Tx;963304;  60000000 ;16
720455000;1;Radio Rx;59036696;  60000000 ;983
720455000;1;Radio total;60000000;  60000000 ;1000
780024000;10;CPU;2869712;  60000000 ;47
780024000;10;LPM;57130288;  60000000 ;952
780024000;10;Deep LPM;0;  60000000 ;0
780024000;10;Radio Tx;80592;  60000000 ;1
780024000;10;Radio Rx;59919408;  60000000 ;998
780024000;10;Radio total;60000000;  60000000 ;1000
780132000;13;CPU;1591192;  60000000 ;26
780132000;13;LPM;58408808;  60000000 ;973
780132000;13;Deep LPM;0;  60000000 ;0
780132000;13;Radio Tx;458112;  60000000 ;7
780132000;13;Radio Rx;59391888;  60000000 ;989
780132000;13;Radio total;59850000;  60000000 ;997
780256000;7;CPU;694680;  60000000 ;11
780256000;7;LPM;59305320;  60000000 ;988
780256000;7;Deep LPM;0;  60000000 ;0
780256000;7;Radio Tx;117016;  60000000 ;1
780256000;7;Radio Rx;59732984;  60000000 ;995
780256000;7;Radio total;59850000;  60000000 ;997
780409000;9;CPU;3701856;  60000000 ;61
780409000;9;LPM;56298144;  60000000 ;938
780409000;9;Deep LPM;0;  60000000 ;0
780409000;9;Radio Tx;1843864;  60000000 ;30
780409000;9;Radio Rx;58156136;  60000000 ;969
780409000;9;Radio total;60000000;  60000000 ;1000
780427040;11;CPU;17293808;  60001040 ;288
780427040;11;LPM;42707232;  60001040 ;711
780427040;11;Deep LPM;0;  60001040 ;0
780427040;11;Radio Tx;10433864;  60001040 ;173
780427040;11;Radio Rx;49567176;  60001040 ;826
780427040;11;Radio total;60001040;  60001040 ;1000
780433000;3;CPU;3380384;  60000000 ;56
780433000;3;LPM;56619616;  60000000 ;943
780433000;3;Deep LPM;0;  60000000 ;0
780433000;3;Radio Tx;74208;  60000000 ;1
780433000;3;Radio Rx;59925792;  60000000 ;998
780433000;3;Radio total;60000000;  60000000 ;1000
780455000;1;CPU;2187512;  60000000 ;36
780455000;1;LPM;57812488;  60000000 ;963
780455000;1;Deep LPM;0;  60000000 ;0
780455000;1;Radio Tx;997216;  60000000 ;16
780455000;1;Radio Rx;59002784;  60000000 ;983
780455000;1;Radio total;60000000;  60000000 ;1000
780529000;5;CPU;488736;  60000000 ;8
780529000;5;LPM;59511264;  60000000 ;991
780529000;5;Deep LPM;0;  60000000 ;0
780529000;5;Radio Tx;86912;  60000000 ;1
780529000;5;Radio Rx;59613088;  60000000 ;993
780529000;5;Radio total;59700000;  60000000 ;995
780599000;12;CPU;3594008;  60000000 ;59
780599000;12;LPM;56405992;  60000000 ;940
780599000;12;Deep LPM;0;  60000000 ;0
780599000;12;Radio Tx;1672272;  60000000 ;27
780599000;12;Radio Rx;58327728;  60000000 ;972
780599000;12;Radio total;60000000;  60000000 ;1000
780871000;6;CPU;537552;  60000000 ;8
780871000;6;LPM;59462448;  60000000 ;991
780871000;6;Deep LPM;0;  60000000 ;0
780871000;6;Radio Tx;85200;  60000000 ;1
780871000;6;Radio Rx;59614800;  60000000 ;993
780871000;6;Radio total;59700000;  60000000 ;995
780963000;4;CPU;1829520;  60000000 ;30
780963000;4;LPM;58170480;  60000000 ;969
780963000;4;Deep LPM;0;  60000000 ;0
780963000;4;Radio Tx;747776;  60000000 ;12
780963000;4;Radio Rx;59102224;  60000000 ;985
780963000;4;Radio total;59850000;  60000000 ;997
780997000;2;CPU;2485936;  60000000 ;41
780997000;2;LPM;57514064;  60000000 ;958
780997000;2;Deep LPM;0;  60000000 ;0
780997000;2;Radio Tx;556320;  60000000 ;9
780997000;2;Radio Rx;59443680;  60000000 ;990
780997000;2;Radio total;60000000;  60000000 ;1000
840024000;10;CPU;2946432;  60000000 ;49
840024000;10;LPM;57053568;  60000000 ;950
840024000;10;Deep LPM;0;  60000000 ;0
840024000;10;Radio Tx;89432;  60000000 ;1
840024000;10;Radio Rx;59910568;  60000000 ;998
840024000;10;Radio total;60000000;  60000000 ;1000
840430760;11;CPU;17725680;  60003720 ;295
840430760;11;LPM;42278040;  60003720 ;704
840430760;11;Deep LPM;0;  60003720 ;0
840430760;11;Radio Tx;10750464;  60003720 ;179
840430760;11;Radio Rx;49253256;  60003720 ;820
840430760;11;Radio total;60003720;  60003720 ;1000
840455000;1;CPU;2150480;  60000000 ;35
840455000;1;LPM;57849520;  60000000 ;964
840455000;1;Deep LPM;0;  60000000 ;0
840455000;1;Radio Tx;996440;  60000000 ;16
840455000;1;Radio Rx;59003560;  60000000 ;983
840455000;1;Radio total;60000000;  60000000 ;1000
900024000;10;CPU;2902248;  60000000 ;48
900024000;10;LPM;57097752;  60000000 ;951
900024000;10;Deep LPM;0;  60000000 ;0
900024000;10;Radio Tx;68888;  60000000 ;1
900024000;10;Radio Rx;59931112;  60000000 ;998
900024000;10;Radio total;60000000;  60000000 ;1000
900132000;13;CPU;1543712;  60000000 ;25
900132000;13;LPM;58456288;  60000000 ;974
900132000;13;Deep LPM;0;  60000000 ;0
900132000;13;Radio Tx;427456;  60000000 ;7
900132000;13;Radio Rx;59272544;  60000000 ;987
900132000;13;Radio total;59700000;  60000000 ;995
900256000;7;CPU;626696;  60000000 ;10
900256000;7;LPM;59373304;  60000000 ;989
900256000;7;Deep LPM;0;  60000000 ;0
900256000;7;Radio Tx;88384;  60000000 ;1
900256000;7;Radio Rx;59465408;  60000000 ;991
900256000;7;Radio total;59553792;  60000000 ;992
900409000;9;CPU;3731728;  60000000 ;62
900409000;9;LPM;56268272;  60000000 ;937
900409000;9;Deep LPM;0;  60000000 ;0
900409000;9;Radio Tx;1856176;  60000000 ;30
900409000;9;Radio Rx;57855200;  60000000 ;964
900409000;9;Radio total;59711376;  60000000 ;995
900430392;11;CPU;17733552;  59999632 ;295
900430392;11;LPM;42266080;  59999632 ;704
900430392;11;Deep LPM;0;  59999632 ;0
900430392;11;Radio Tx;10723016;  59999632 ;178
