Time;MoteID;State;Value;TotalTicks;Permil
480256000;7;CPU;8000;  60000000 ;0
480256000;7;LPM;59992000;  60000000 ;999
480256000;7;Deep LPM;0;  60000000 ;0
480256000;7;Radio Tx;36512;  60000000 ;0
480256000;7;Radio Rx;1643512;  60000000 ;27
480256000;7;Radio total;1680024;  60000000 ;28
480426000;11;CPU;6000;  60000000 ;0
480426000;11;LPM;59994000;  60000000 ;999
480426000;11;Deep LPM;0;  60000000 ;0
480426000;11;Radio Tx;18304;  60000000 ;0
480426000;11;Radio Rx;1654524;  60000000 ;27
480426000;11;Radio total;1672828;  60000000 ;27
480433000;3;CPU;22000;  60000000 ;0
480433000;3;LPM;59978000;  60000000 ;999
480433000;3;Deep LPM;0;  60000000 ;0
480433000;3;Radio Tx;88000;  60000000 ;1
480433000;3;Radio Rx;1680776;  60000000 ;28
480433000;3;Radio total;1768776;  60000000 ;29
480455000;1;CPU;111000;  60000000 ;1
480455000;1;LPM;59889000;  60000000 ;998
480455000;1;Deep LPM;0;  60000000 ;0
480455000;1;Radio Tx;416128;  60000000 ;6
480455000;1;Radio Rx;1745236;  60000000 ;29
480455000;1;Radio total;2161364;  60000000 ;36
480529000;5;CPU;19000;  60000000 ;0
480529000;5;LPM;59981000;  60000000 ;999
480529000;5;Deep LPM;0;  60000000 ;0
480529000;5;Radio Tx;71936;  60000000 ;1
480529000;5;Radio Rx;1675544;  60000000 ;27
480529000;5;Radio total;1747480;  60000000 ;29
480599000;12;CPU;146000;  60000000 ;2
480599000;12;LPM;59854000;  60000000 ;997
480599000;12;Deep LPM;0;  60000000 ;0
480599000;12;Radio Tx;556704;  60000000 ;9
480599000;12;Radio Rx;1842732;  60000000 ;30
480599000;12;Radio total;2399436;  60000000 ;39
480871000;6;CPU;7000;  60000000 ;0
480871000;6;LPM;59993000;  60000000 ;999
480871000;6;Deep LPM;0;  60000000 ;0
480871000;6;Radio Tx;28544;  60000000 ;0
480871000;6;Radio Rx;1653620;  60000000 ;27
